Insertion_age	Family	Specie
1.49	RLX	O. rufipogon
1.54	RLX	O. rufipogon
2.22	RLX	O. rufipogon
1.36	RLX	O. rufipogon
1.04	RLX	O. rufipogon
2.74	RLX	O. rufipogon
2.95	RLX	O. rufipogon
1.2	RLX	O. rufipogon
3.06	RLX	O. rufipogon
1.26	RLX	O. rufipogon
