Insertion_age	Family	Specie
0.16	RLC	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.2	RLC	O. sativa vg. japonica
1.29	RLC	O. sativa vg. japonica
0.72	RLC	O. sativa vg. japonica
0.53	RLC	O. sativa vg. japonica
0.68	RLC	O. sativa vg. japonica
0.17	RLC	O. sativa vg. japonica
1.13	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.2	RLC	O. sativa vg. japonica
1.95	RLC	O. sativa vg. japonica
0.21	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
0.1	RLC	O. sativa vg. japonica
2.46	RLC	O. sativa vg. japonica
1.18	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.37	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
0.81	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.52	RLC	O. sativa vg. japonica
0.54	RLC	O. sativa vg. japonica
0.66	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.66	RLC	O. sativa vg. japonica
0.33	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.62	RLC	O. meridionalis
1.3	RLC	O. meridionalis
0.77	RLC	O. meridionalis
2.57	RLC	O. meridionalis
2.43	RLC	O. meridionalis
1.25	RLC	O. meridionalis
2.4	RLC	O. meridionalis
0.09	RLC	O. meridionalis
1.16	RLC	O. meridionalis
0.97	RLC	O. meridionalis
0	RLC	O. meridionalis
0.71	RLC	O. meridionalis
1.12	RLC	O. meridionalis
1.87	RLC	O. meridionalis
0	RLC	O. meridionalis
1.57	RLC	O. meridionalis
1.13	RLC	O. meridionalis
0.4	RLC	O. meridionalis
0	RLC	O. meridionalis
1.17	RLC	O. meridionalis
1.67	RLC	O. meridionalis
0.33	RLC	O. meridionalis
0.75	RLC	O. meridionalis
2.1	RLC	O. meridionalis
2.29	RLC	O. meridionalis
2.02	RLC	O. meridionalis
0	RLC	O. meridionalis
0.2	RLC	O. meridionalis
2.22	RLC	O. meridionalis
2.46	RLC	O. meridionalis
1.97	RLC	O. meridionalis
2.05	RLC	O. meridionalis
1.23	RLC	O. meridionalis
0	RLC	O. meridionalis
2.49	RLC	O. meridionalis
0.93	RLC	O. meridionalis
2.74	RLC	O. meridionalis
0.8	RLC	O. meridionalis
0.76	RLC	O. meridionalis
3.63	RLC	O. meridionalis
0.58	RLC	O. meridionalis
0.4	RLC	O. meridionalis
0.78	RLC	O. meridionalis
0.64	RLC	O. meridionalis
1.33	RLC	O. meridionalis
1.05	RLC	O. meridionalis
2.11	RLC	O. meridionalis
0.25	RLC	O. meridionalis
0.82	RLC	O. meridionalis
2.43	RLC	O. meridionalis
1.47	RLC	O. meridionalis
2.17	RLC	O. meridionalis
2.71	RLC	O. meridionalis
1.17	RLC	O. meridionalis
1.42	RLC	O. meridionalis
1.07	RLC	O. meridionalis
0.47	RLC	O. meridionalis
2.3	RLC	O. meridionalis
0.18	RLC	O. meridionalis
0.31	RLC	O. meridionalis
2.82	RLC	O. meridionalis
0.05	RLC	O. meridionalis
0.33	RLC	O. meridionalis
1.45	RLC	O. meridionalis
2.35	RLC	O. meridionalis
0	RLC	O. meridionalis
0	RLC	O. meridionalis
0	RLC	O. meridionalis
1.79	RLC	O. meridionalis
1.77	RLC	O. meridionalis
0.31	RLC	O. meridionalis
1.41	RLC	O. meridionalis
2.55	RLC	O. meridionalis
1.08	RLC	O. meridionalis
0.24	RLC	O. meridionalis
0.58	RLC	O. meridionalis
0.77	RLC	O. meridionalis
0.38	RLC	O. meridionalis
1.19	RLC	O. meridionalis
1.39	RLC	O. meridionalis
0	RLC	O. meridionalis
1.11	RLC	O. meridionalis
1.76	RLC	O. nivara
1.43	RLC	O. nivara
1.01	RLC	O. nivara
2.97	RLC	O. nivara
2.02	RLC	O. nivara
2.31	RLC	O. nivara
1.48	RLC	O. nivara
1.45	RLC	O. nivara
1.8	RLC	O. nivara
2.81	RLC	O. nivara
2.38	RLC	O. nivara
2.26	RLC	O. nivara
2.17	RLC	O. nivara
1.84	RLC	O. nivara
1.19	RLC	O. nivara
1.17	RLC	O. nivara
2.27	RLC	O. nivara
1.66	RLC	O. nivara
3.01	RLC	O. nivara
1.88	RLC	O. nivara
2.53	RLC	O. nivara
2.28	RLC	O. nivara
1.24	RLC	O. nivara
1.92	RLC	O. nivara
1.09	RLC	O. nivara
2.01	RLC	O. nivara
2.27	RLC	O. nivara
1.97	RLC	O. nivara
2.15	RLC	O. nivara
1.03	RLC	O. nivara
1.79	RLC	O. nivara
2.07	RLC	O. nivara
0.49	RLC	O. nivara
0.36	RLC	O. nivara
3.69	RLC	O. nivara
2.24	RLC	O. nivara
1.51	RLC	O. nivara
3.08	RLC	O. nivara
1.99	RLC	O. nivara
1.69	RLC	O. nivara
1.74	RLC	O. nivara
1.49	RLC	O. nivara
2.3	RLC	O. nivara
1.69	RLC	O. nivara
1.73	RLC	O. nivara
1.89	RLC	O. nivara
1.51	RLC	O. nivara
1.68	RLC	O. nivara
1.81	RLC	O. nivara
1.72	RLC	O. nivara
0.82	RLC	O. nivara
1.92	RLC	O. nivara
3.07	RLC	O. nivara
1.52	RLC	O. nivara
2.24	RLC	O. nivara
1.28	RLC	O. nivara
2.15	RLC	O. nivara
0.71	RLC	O. nivara
1.74	RLC	O. nivara
1.24	RLC	O. nivara
0.95	RLC	O. nivara
1.86	RLC	O. nivara
1.14	RLC	O. nivara
2.58	RLC	O. nivara
1.66	RLC	O. nivara
2	RLC	O. nivara
2.17	RLC	O. nivara
1.28	RLC	O. nivara
2.33	RLC	O. nivara
1.35	RLC	O. nivara
1.47	RLC	O. nivara
2.39	RLC	O. nivara
2.75	RLC	O. nivara
1.25	RLC	O. nivara
1.96	RLC	O. nivara
0.74	RLC	O. nivara
1.57	RLC	O. nivara
1.17	RLC	O. nivara
0.54	RLC	O. nivara
0.78	RLC	O. nivara
1.09	RLC	O. nivara
1.96	RLC	O. nivara
2.56	RLC	O. nivara
1.4	RLC	O. nivara
1.35	RLC	O. nivara
0.6	RLC	O. nivara
2.49	RLC	O. nivara
2.15	RLC	O. nivara
2.38	RLC	O. nivara
1.83	RLC	O. nivara
2.21	RLC	O. nivara
2.02	RLC	O. nivara
2.08	RLC	O. nivara
1.38	RLC	O. nivara
1.87	RLC	O. nivara
0.9	RLC	O. nivara
1.25	RLC	O. nivara
0.81	RLC	O. nivara
1.45	RLC	O. nivara
0	RLC	O. nivara
0.51	RLC	O. nivara
2.48	RLC	O. nivara
1.48	RLC	O. nivara
1.53	RLC	O. nivara
0.34	RLC	O. nivara
1.2	RLC	O. nivara
0	RLC	O. nivara
0.97	RLC	O. nivara
1.04	RLC	O. nivara
1.95	RLC	O. nivara
0.68	RLC	O. nivara
0.34	RLC	O. nivara
2.1	RLC	O. nivara
2.1	RLC	O. nivara
0	RLC	O. nivara
0	RLC	O. nivara
0.73	RLC	O. nivara
0.62	RLC	O. nivara
0.19	RLC	O. nivara
0.66	RLC	O. nivara
0.67	RLC	O. nivara
1.51	RLC	O. nivara
0	RLC	O. nivara
0.56	RLC	O. nivara
1.03	RLC	O. nivara
1.08	RLC	O. nivara
1.61	RLC	O. nivara
1.5	RLC	O. nivara
0.26	RLC	O. nivara
1.88	RLC	O. nivara
2.4	RLC	O. nivara
1.88	RLC	O. nivara
2	RLC	O. nivara
0.36	RLC	O. nivara
0.56	RLC	O. nivara
1.4	RLC	O. nivara
1.68	RLC	O. nivara
0.52	RLC	O. nivara
0.99	RLC	O. nivara
0.55	RLC	O. nivara
1.99	RLC	O. nivara
1.22	RLC	O. nivara
0.59	RLC	O. nivara
0.25	RLC	O. nivara
2.91	RLC	O. nivara
0.9	RLC	O. nivara
1.32	RLC	O. nivara
1.39	RLC	O. nivara
1.85	RLC	O. nivara
1.05	RLC	O. nivara
0.95	RLC	O. nivara
0.71	RLC	O. nivara
0.78	RLC	O. nivara
1.66	RLC	O. nivara
0.66	RLC	O. nivara
1.68	RLC	O. nivara
1.4	RLC	O. nivara
1.36	RLC	O. nivara
0.71	RLC	O. nivara
0.57	RLC	O. nivara
0.76	RLC	O. nivara
1.27	RLC	O. nivara
0.92	RLC	O. nivara
1.83	RLC	O. nivara
0.84	RLC	O. nivara
1.64	RLC	O. nivara
1.17	RLC	O. nivara
0.94	RLC	O. nivara
0.95	RLC	O. nivara
1.06	RLC	O. nivara
3.51	RLC	O. nivara
1.78	RLC	O. nivara
1.17	RLC	O. nivara
2.95	RLC	O. nivara
2.7	RLC	O. nivara
1.9	RLC	O. nivara
2.15	RLC	O. nivara
3.58	RLC	O. nivara
1.88	RLC	O. nivara
0.39	RLC	O. nivara
0.15	RLC	O. nivara
1.4	RLC	O. nivara
2.4	RLC	O. nivara
2.17	RLC	O. nivara
1.75	RLC	O. nivara
0.76	RLC	O. nivara
1.39	RLC	O. nivara
2.58	RLC	O. nivara
2.65	RLC	O. nivara
1.78	RLC	O. nivara
1.49	RLC	O. nivara
1.01	RLC	O. nivara
2.02	RLC	O. nivara
2.43	RLC	O. nivara
1.67	RLC	O. nivara
2.14	RLC	O. nivara
0.2	RLC	O. nivara
0	RLC	O. nivara
0	RLC	O. nivara
0.92	RLC	O. nivara
0	RLC	O. nivara
1.64	RLC	O. nivara
1.73	RLC	O. nivara
1.07	RLC	O. nivara
0.66	RLC	O. nivara
0.92	RLC	O. nivara
2.11	RLC	O. nivara
1.31	RLC	O. nivara
1.2	RLC	O. nivara
1.49	RLC	O. nivara
1.26	RLC	O. nivara
1.55	RLC	O. nivara
2.21	RLC	O. nivara
1.6	RLC	O. nivara
0.85	RLC	O. nivara
2.55	RLC	O. nivara
0.99	RLC	O. nivara
1.87	RLC	O. nivara
1.72	RLC	O. nivara
1.28	RLC	O. nivara
1.37	RLC	O. nivara
0.14	RLC	O. nivara
0.81	RLC	O. nivara
0	RLC	O. nivara
0	RLC	O. nivara
0.1	RLC	O. nivara
0.08	RLC	O. nivara
2.73	RLC	O. nivara
0.4	RLC	O. nivara
1.48	RLC	O. nivara
2.54	RLC	O. nivara
0.94	RLC	O. nivara
0	RLC	O. nivara
0.65	RLC	O. nivara
1.94	RLC	O. nivara
0	RLC	O. nivara
1.22	RLC	O. nivara
1.08	RLC	O. nivara
0.89	RLC	O. nivara
1.62	RLC	O. nivara
2.14	RLC	O. nivara
2.2	RLC	O. nivara
2.11	RLC	O. nivara
1.29	RLC	O. nivara
1.61	RLC	O. nivara
1.83	RLC	O. nivara
2.95	RLC	O. nivara
1.94	RLC	O. nivara
0.68	RLC	O. nivara
1.83	RLC	O. nivara
0.27	RLC	O. nivara
0.65	RLC	O. nivara
0	RLC	O. nivara
1.13	RLC	O. nivara
0	RLC	O. nivara
1.09	RLC	O. nivara
0.13	RLC	O. nivara
0.9	RLC	O. nivara
0.72	RLC	O. nivara
2.18	RLC	O. nivara
0.19	RLC	O. nivara
0.27	RLC	O. nivara
1.96	RLC	O. nivara
1.99	RLC	O. nivara
0.07	RLC	O. nivara
1.32	RLC	O. nivara
0.54	RLC	O. nivara
2.34	RLC	O. nivara
0.06	RLC	O. nivara
0.67	RLC	O. nivara
0.74	RLC	O. nivara
0.37	RLC	O. nivara
0.79	RLC	O. nivara
4.55	RLC	O. nivara
1.19	RLC	O. nivara
0.4	RLC	O. nivara
1.93	RLC	O. nivara
1.59	RLC	O. nivara
0.32	RLC	O. nivara
1.84	RLC	O. nivara
1.83	RLC	O. nivara
0.37	RLC	O. nivara
1.21	RLC	O. nivara
0.74	RLC	O. nivara
1.45	RLC	O. nivara
0.33	RLC	O. nivara
0.06	RLC	O. nivara
1.61	RLC	O. nivara
0.15	RLC	O. nivara
0.52	RLC	O. nivara
0.78	RLC	O. nivara
1.48	RLC	O. nivara
2.21	RLC	O. nivara
0	RLC	O. nivara
0	RLC	O. nivara
0.14	RLC	O. nivara
0.28	RLC	O. nivara
0.12	RLC	O. nivara
0.22	RLC	O. nivara
0	RLC	O. nivara
0.13	RLC	O. nivara
0.37	RLC	O. nivara
0.49	RLC	O. nivara
0	RLC	O. nivara
0.32	RLC	O. nivara
0	RLC	O. nivara
0.63	RLC	O. nivara
0.1	RLC	O. nivara
0.43	RLC	O. nivara
1.17	RLC	O. nivara
3.27	RLC	O. nivara
1.67	RLC	O. nivara
2.94	RLC	O. nivara
1.51	RLC	O. nivara
1.99	RLC	O. nivara
1.45	RLC	O. nivara
3.46	RLC	O. nivara
2.08	RLC	O. nivara
0	RLC	O. nivara
0	RLC	O. nivara
0.5	RLC	O. nivara
1.42	RLC	O. nivara
1.1	RLC	O. nivara
1.44	RLC	O. nivara
0.54	RLC	O. nivara
0.53	RLC	O. nivara
0.68	RLC	O. nivara
1.52	RLC	O. nivara
0	RLC	O. nivara
0.86	RLC	O. nivara
1.19	RLC	O. nivara
0.79	RLC	O. nivara
0.19	RLC	O. nivara
0.43	RLC	O. nivara
0.55	RLC	O. nivara
0.69	RLC	O. nivara
0	RLC	O. nivara
2.87	RLC	O. punctata
3.95	RLC	O. punctata
3.37	RLC	O. punctata
2.21	RLC	O. punctata
1.55	RLC	O. punctata
2.45	RLC	O. punctata
1.73	RLC	O. punctata
3.55	RLC	O. punctata
2.8	RLC	O. punctata
0.54	RLC	O. punctata
0.87	RLC	O. punctata
1.05	RLC	O. punctata
2.68	RLC	O. punctata
2.64	RLC	O. punctata
1.73	RLC	O. punctata
3.58	RLC	O. punctata
1.17	RLC	O. punctata
0.47	RLC	O. punctata
1.62	RLC	O. punctata
1.42	RLC	O. punctata
3.4	RLC	O. punctata
0.91	RLC	O. punctata
1.86	RLC	O. punctata
1.3	RLC	O. punctata
1.91	RLC	O. punctata
0.94	RLC	O. punctata
0.79	RLC	O. punctata
0.79	RLC	O. punctata
0.9	RLC	O. punctata
1.28	RLC	O. punctata
0.97	RLC	O. punctata
1.08	RLC	O. punctata
0.62	RLC	O. punctata
0.29	RLC	O. punctata
0.49	RLC	O. punctata
1.48	RLC	O. punctata
1.79	RLC	O. punctata
1.38	RLC	O. punctata
0.19	RLC	O. punctata
1.02	RLC	O. punctata
0.24	RLC	O. punctata
1.13	RLC	O. punctata
0.98	RLC	O. punctata
0.61	RLC	O. punctata
1.21	RLC	O. punctata
1.15	RLC	O. punctata
1.03	RLC	O. punctata
0.87	RLC	O. punctata
0.46	RLC	O. punctata
0.28	RLC	O. punctata
0.26	RLC	O. punctata
3.34	RLC	O. punctata
0.37	RLC	O. punctata
1.91	RLC	O. punctata
1.26	RLC	O. punctata
0.47	RLC	O. punctata
0.48	RLC	O. punctata
0.47	RLC	O. punctata
1.72	RLC	O. punctata
0.76	RLC	O. punctata
1.7	RLC	O. punctata
0	RLC	O. punctata
2.07	RLC	O. punctata
1.31	RLC	O. punctata
1.38	RLC	O. punctata
0.96	RLC	O. punctata
2.42	RLC	O. punctata
1.29	RLC	O. punctata
0.81	RLC	O. punctata
0.4	RLC	O. punctata
2.6	RLC	O. punctata
2.42	RLC	O. punctata
1.57	RLC	O. punctata
4.89	RLC	O. punctata
1.98	RLC	O. punctata
2.14	RLC	O. punctata
2.09	RLC	O. punctata
1.18	RLC	O. punctata
0.05	RLC	O. punctata
3.54	RLC	O. punctata
1.92	RLC	O. punctata
1.62	RLC	O. punctata
1.49	RLC	O. punctata
1.21	RLC	O. punctata
1.86	RLC	O. punctata
1.73	RLC	O. punctata
0.25	RLC	O. punctata
2.32	RLC	O. punctata
1.91	RLC	O. punctata
0	RLC	O. punctata
1.51	RLC	O. punctata
1.15	RLC	O. punctata
0.91	RLC	O. punctata
1.17	RLC	O. punctata
0.5	RLC	O. punctata
3.35	RLC	O. punctata
1.37	RLC	O. punctata
2.7	RLC	O. punctata
0.81	RLC	O. punctata
2.11	RLC	O. punctata
2.43	RLC	O. punctata
0.47	RLC	O. punctata
2.63	RLC	O. punctata
0.91	RLC	O. punctata
2.51	RLC	O. punctata
1.98	RLC	O. punctata
1.54	RLC	O. punctata
1.66	RLC	O. punctata
2.8	RLC	O. punctata
0.77	RLC	O. punctata
1.05	RLC	O. punctata
1.08	RLC	O. punctata
0.92	RLC	O. punctata
2.53	RLC	O. punctata
0.37	RLC	O. punctata
2.44	RLC	O. punctata
1.46	RLC	O. punctata
3.29	RLC	O. punctata
1.37	RLC	O. punctata
0.93	RLC	O. punctata
0.5	RLC	O. punctata
2.54	RLC	O. punctata
3.24	RLC	O. punctata
3.39	RLC	O. punctata
0.27	RLC	O. punctata
0.33	RLC	O. punctata
0.99	RLC	O. punctata
1.24	RLC	O. punctata
1.13	RLC	O. punctata
0	RLC	O. punctata
2.77	RLC	O. punctata
2.49	RLC	O. punctata
1.58	RLC	O. punctata
2.93	RLC	O. punctata
2.68	RLC	O. punctata
2.42	RLC	O. punctata
3.05	RLC	O. punctata
0.9	RLC	O. punctata
1.03	RLC	O. punctata
0.9	RLC	O. punctata
2.45	RLC	O. punctata
2.68	RLC	O. punctata
1.54	RLC	O. punctata
1.21	RLC	O. punctata
0.65	RLC	O. punctata
1.3	RLC	O. punctata
3.85	RLC	O. punctata
0	RLC	O. punctata
1.39	RLC	O. punctata
3.25	RLC	O. punctata
0	RLC	O. punctata
0	RLC	O. punctata
0.33	RLC	O. punctata
1.47	RLC	O. punctata
0.82	RLC	O. punctata
1.39	RLC	O. punctata
2.19	RLC	O. punctata
1.61	RLC	O. punctata
0.52	RLC	O. punctata
2.34	RLC	O. punctata
0.46	RLC	O. punctata
2.16	RLC	O. punctata
0.06	RLC	O. punctata
1.68	RLC	O. punctata
0.46	RLC	O. punctata
1.2	RLC	O. punctata
0.66	RLC	O. punctata
0.7	RLC	O. punctata
1.45	RLC	O. punctata
2.19	RLC	O. punctata
3.35	RLC	O. punctata
0.73	RLC	O. punctata
0.48	RLC	O. punctata
1.06	RLC	O. punctata
0.07	RLC	O. punctata
0.44	RLC	O. punctata
0.96	RLC	O. punctata
0.57	RLC	O. punctata
1.41	RLC	O. punctata
0.29	RLC	O. punctata
2.09	RLC	O. punctata
0.89	RLC	O. punctata
0.28	RLC	O. punctata
1.17	RLC	O. punctata
0.85	RLC	O. punctata
0	RLC	O. punctata
1.99	RLC	O. punctata
0.64	RLC	O. punctata
0	RLC	O. punctata
1.71	RLC	O. punctata
1.42	RLC	O. punctata
1.17	RLC	O. punctata
1.57	RLC	O. punctata
0.97	RLC	O. punctata
0.55	RLC	O. punctata
0.58	RLC	O. punctata
0.62	RLC	O. punctata
1.05	RLC	O. punctata
0.84	RLC	O. punctata
1.96	RLC	O. punctata
1.75	RLC	O. punctata
0.86	RLC	O. punctata
0.92	RLC	O. punctata
1.2	RLC	O. punctata
0	RLC	O. punctata
0.53	RLC	O. punctata
0.18	RLC	O. punctata
1.1	RLC	O. punctata
0	RLC	O. punctata
0.32	RLC	O. punctata
2.07	RLC	O. punctata
2.29	RLC	O. punctata
1.35	RLC	O. punctata
0.45	RLC	O. punctata
0.86	RLC	O. punctata
1.96	RLC	O. punctata
2.69	RLC	O. punctata
1.19	RLC	O. punctata
2.08	RLC	O. punctata
2.56	RLC	O. punctata
0.56	RLC	O. punctata
0.87	RLC	O. punctata
0.61	RLC	O. punctata
1.15	RLC	O. punctata
0.47	RLC	O. punctata
0.09	RLC	O. punctata
0.17	RLC	O. punctata
1.45	RLC	O. punctata
1.3	RLC	O. punctata
1.58	RLC	O. punctata
0.2	RLC	O. punctata
0.28	RLC	O. punctata
1.53	RLC	O. punctata
1.38	RLC	O. punctata
1.71	RLC	O. punctata
1.48	RLC	O. punctata
2.35	RLC	O. punctata
1.48	RLC	O. punctata
0.82	RLC	O. punctata
0.66	RLC	O. punctata
0.51	RLC	O. punctata
1.06	RLC	O. punctata
2.1	RLC	O. punctata
1.48	RLC	O. punctata
0.23	RLC	O. punctata
0.92	RLC	O. punctata
1.04	RLC	O. punctata
1.63	RLC	O. punctata
1.79	RLC	O. punctata
0.95	RLC	O. punctata
0.65	RLC	O. punctata
0.9	RLC	O. punctata
1.06	RLC	O. punctata
0.65	RLC	O. punctata
1.84	RLC	O. punctata
2.45	RLC	O. punctata
0.65	RLC	O. punctata
1.32	RLC	O. punctata
1.43	RLC	O. punctata
0.28	RLC	O. punctata
1.28	RLC	O. punctata
1.05	RLC	O. punctata
1.75	RLC	O. punctata
1.75	RLC	O. punctata
1.8	RLC	O. punctata
1.07	RLC	O. punctata
0.48	RLC	O. punctata
0	RLC	O. punctata
0.47	RLC	O. punctata
2.57	RLC	O. punctata
0	RLC	O. punctata
1.67	RLC	O. punctata
0.74	RLC	O. punctata
1.03	RLC	O. punctata
0.9	RLC	O. punctata
1.72	RLC	O. punctata
0.4	RLC	O. punctata
2.89	RLC	O. punctata
0.1	RLC	O. punctata
1.18	RLC	O. punctata
1.3	RLC	O. punctata
1.22	RLC	O. punctata
1.67	RLC	O. punctata
1.18	RLC	O. punctata
1.64	RLC	O. punctata
0.61	RLC	O. punctata
0.48	RLC	O. punctata
0	RLC	O. punctata
1.06	RLC	O. punctata
2.26	RLC	O. punctata
0.84	RLC	O. punctata
1.44	RLC	O. punctata
0.33	RLC	O. punctata
1.55	RLC	O. punctata
2.93	RLC	O. punctata
1.5	RLC	O. punctata
1.63	RLC	O. punctata
2.67	RLC	O. punctata
1.27	RLC	O. punctata
2.76	RLC	O. punctata
2.59	RLC	O. punctata
2.29	RLC	O. punctata
0.82	RLC	O. punctata
1.94	RLC	O. punctata
1.09	RLC	O. punctata
2.3	RLC	O. punctata
1.06	RLC	O. punctata
2.5	RLC	O. punctata
2.58	RLC	O. punctata
2.98	RLC	O. punctata
0.33	RLC	O. punctata
1.65	RLC	O. punctata
1.75	RLC	O. punctata
0.74	RLC	O. punctata
0.54	RLC	O. punctata
1.49	RLC	O. punctata
1.48	RLC	O. punctata
2.32	RLC	O. punctata
0.25	RLC	O. punctata
0	RLC	O. punctata
0.34	RLC	O. punctata
1.64	RLC	O. punctata
1.86	RLC	O. punctata
1.16	RLC	O. punctata
1.46	RLC	O. punctata
1.25	RLC	O. punctata
1.52	RLC	O. punctata
1.05	RLC	O. punctata
0.94	RLC	O. punctata
0.48	RLC	O. punctata
2.02	RLC	O. punctata
2.08	RLC	O. punctata
2.61	RLC	O. punctata
1.41	RLC	O. punctata
1.21	RLC	O. punctata
1.41	RLC	O. punctata
1.55	RLC	O. punctata
1.58	RLC	O. punctata
1.59	RLC	O. punctata
4.71	RLC	O. punctata
1.15	RLC	O. punctata
0.9	RLC	O. punctata
0.54	RLC	O. punctata
1.99	RLC	O. punctata
0.99	RLC	O. punctata
0.69	RLC	O. punctata
2.01	RLC	O. punctata
3.4	RLC	O. punctata
2.06	RLC	O. punctata
1.01	RLC	O. punctata
1.85	RLC	O. punctata
0.36	RLC	O. punctata
0.66	RLC	O. punctata
0.22	RLC	O. punctata
0.44	RLC	O. punctata
1.55	RLC	O. punctata
1.81	RLC	O. punctata
1.93	RLC	O. punctata
0.66	RLC	O. punctata
1.08	RLC	O. punctata
0.59	RLC	O. punctata
0.93	RLC	O. punctata
0.99	RLC	O. punctata
2.45	RLC	O. punctata
1.41	RLC	O. punctata
1.71	RLC	O. punctata
0.66	RLC	O. punctata
0.31	RLC	O. punctata
3.71	RLC	O. punctata
0.64	RLC	O. punctata
1.11	RLC	O. punctata
0.4	RLC	O. punctata
1.47	RLC	O. punctata
0.11	RLC	O. punctata
1.04	RLC	O. punctata
1.12	RLC	O. punctata
1.21	RLC	O. punctata
1.68	RLC	O. punctata
0.87	RLC	O. punctata
0.04	RLC	O. punctata
1.28	RLC	O. punctata
0.71	RLC	O. punctata
1.02	RLC	O. punctata
1.04	RLC	O. punctata
1.85	RLC	O. punctata
0.68	RLC	O. punctata
2.33	RLC	O. punctata
1.15	RLC	O. punctata
1.5	RLC	O. punctata
0.77	RLC	O. punctata
0.52	RLC	O. punctata
0.89	RLC	O. punctata
0.74	RLC	O. punctata
1.33	RLC	O. punctata
0.11	RLC	O. punctata
1.25	RLC	O. punctata
1.35	RLC	O. punctata
1.1	RLC	O. punctata
0.87	RLC	O. punctata
0.67	RLC	O. punctata
2.4	RLC	O. punctata
1.58	RLC	O. punctata
1.79	RLC	O. punctata
2.8	RLC	O. punctata
1.58	RLC	O. punctata
2.46	RLC	O. punctata
1.4	RLC	O. punctata
2.3	RLC	O. punctata
1.99	RLC	O. punctata
1.62	RLC	O. punctata
1.51	RLC	O. punctata
1.78	RLC	O. punctata
0.79	RLC	O. punctata
1.27	RLC	O. punctata
1.84	RLC	O. punctata
1.2	RLC	O. punctata
0.92	RLC	O. punctata
0.38	RLC	O. punctata
0.55	RLC	O. punctata
1.15	RLC	O. punctata
0.95	RLC	O. punctata
1.31	RLC	O. punctata
0.9	RLC	O. punctata
1.71	RLC	O. punctata
2.57	RLC	O. punctata
1.87	RLC	O. punctata
1.46	RLC	O. punctata
1.1	RLC	O. punctata
0.57	RLC	O. punctata
0.33	RLC	O. punctata
1.47	RLC	O. punctata
1.22	RLC	O. punctata
1.18	RLC	O. punctata
3.73	RLC	O. punctata
0.75	RLC	O. punctata
1.27	RLC	O. punctata
2.6	RLC	O. punctata
1.84	RLC	O. punctata
1.54	RLC	O. punctata
1.05	RLC	O. punctata
0.67	RLC	O. punctata
0.57	RLC	O. punctata
0.98	RLC	O. punctata
1.18	RLC	O. punctata
1	RLC	O. punctata
0.74	RLC	O. punctata
0	RLC	O. punctata
1.51	RLC	O. punctata
1.67	RLC	O. punctata
1.68	RLC	O. punctata
0.54	RLC	O. punctata
0.44	RLC	O. punctata
3.55	RLC	O. punctata
1.8	RLC	O. punctata
2.18	RLC	O. punctata
1.53	RLC	O. punctata
1.06	RLC	O. punctata
3.77	RLC	O. punctata
2.83	RLC	O. punctata
2.05	RLC	O. punctata
3.38	RLC	O. punctata
0.58	RLC	O. punctata
0.72	RLC	O. punctata
2	RLC	O. punctata
1.76	RLC	O. punctata
1.77	RLC	O. punctata
1.95	RLC	O. punctata
1.64	RLC	O. punctata
2.22	RLC	O. punctata
1.4	RLC	O. punctata
0.7	RLC	O. punctata
0.79	RLC	O. punctata
0.19	RLC	O. punctata
0.46	RLC	O. punctata
0.34	RLC	O. punctata
0.34	RLC	O. punctata
1.64	RLC	O. rufipogon
1.26	RLC	O. rufipogon
1.56	RLC	O. rufipogon
1.65	RLC	O. rufipogon
1.49	RLC	O. rufipogon
1.27	RLC	O. rufipogon
1.62	RLC	O. rufipogon
1.9	RLC	O. rufipogon
0.49	RLC	O. rufipogon
2.05	RLC	O. rufipogon
1.57	RLC	O. rufipogon
2.36	RLC	O. rufipogon
3.31	RLC	O. rufipogon
1.89	RLC	O. rufipogon
2.11	RLC	O. rufipogon
2.17	RLC	O. rufipogon
1.27	RLC	O. rufipogon
0.97	RLC	O. rufipogon
2.11	RLC	O. rufipogon
2	RLC	O. rufipogon
1.6	RLC	O. rufipogon
2.05	RLC	O. rufipogon
2.04	RLC	O. rufipogon
1.88	RLC	O. rufipogon
1.09	RLC	O. rufipogon
1.32	RLC	O. rufipogon
1	RLC	O. rufipogon
1.78	RLC	O. rufipogon
1.42	RLC	O. rufipogon
1.38	RLC	O. rufipogon
1.36	RLC	O. rufipogon
2.3	RLC	O. rufipogon
1.8	RLC	O. rufipogon
2.07	RLC	O. rufipogon
2	RLC	O. rufipogon
1.7	RLC	O. rufipogon
1.38	RLC	O. rufipogon
0.18	RLC	O. rufipogon
1.11	RLC	O. rufipogon
1.35	RLC	O. rufipogon
0.98	RLC	O. rufipogon
1.23	RLC	O. rufipogon
0.8	RLC	O. rufipogon
0.73	RLC	O. rufipogon
1.77	RLC	O. rufipogon
